player_name,player_kills,player_dbno,player_assists,player_dmg,player_dist_ride,player_dist_walk,player_survive_time
000bnmjhg,3.0,1.0,0.0,389.0,5759.27246,2239.118,1833.801
007co,1.0,1.0,2.0,199.0,4698.97949,1474.707,1309.804
00anton00,1.0,1.0,1.0,195.0,1395.06177,1289.27441,729.6339999999999
0108XIAO,1.0,2.0,0.0,176.0,497.996063,3326.13428,1351.3529999999996
0477_shehuiwang,0.0,0.0,0.0,0.0,0.88041687,2619.1875,1490.981
0478-MC,0.0,0.0,0.0,0.0,0.0,50.48798,97.714
0478-baoge,0.0,0.0,0.0,0.0,0.0,56.25077,109.413
05377426289hgl,0.0,0.0,0.0,50.0,974.5222,2920.14917,1495.223
0813,0.0,0.0,0.0,0.0,0.0,0.0,160.376
0JamesBond0,1.0,1.0,0.0,99.0,0.0,405.555817,291.611
0P-JIOVGYHDCFT,1.0,1.0,0.0,155.0,0.0,923.7859,873.5310000000003
0o_InMars_o0,0.0,1.0,0.0,103.0,0.0,425.193939,347.18300000000005
0oo000ooo00o,0.0,0.0,0.0,0.0,0.0,232.23938,155.629
1-8m60kg18cm,0.0,0.0,0.0,0.0,0.0,113.249695,130.415
1019wjf,0.0,0.0,0.0,7.0,2598.36377,3276.89844,1471.98
1040081303,0.0,0.0,1.0,250.0,0.0,1909.23535,938.318
1050721056,0.0,0.0,0.0,11.0,0.0,452.760742,400.06
1069938857,2.0,1.0,0.0,199.0,0.0,2002.11963,1396.016
110nichousha,0.0,0.0,1.0,0.0,0.0,2882.80444,1138.605
1115566,1.0,1.0,1.0,276.0,10488.6367,1881.67139,1637.629
111WWW1,0.0,1.0,0.0,116.0,0.0,38.38776,104.419
1136911711,1.0,0.0,0.0,20.0,3296.16064,2648.95532,1696.487
1152007458,1.0,1.0,0.0,69.0,0.0,330.162476,326.402
1162152212,0.0,0.0,0.0,0.0,0.0,3371.92,1348.359
11o3-97,7.0,5.0,3.0,701.0,1951.67529,2966.08276,1373.2979999999998
1208-Niuge,4.0,4.0,0.0,500.0,0.0,253.479965,501.786
122333454,0.0,0.0,0.0,60.0,5419.09668,2775.41479,1641.436
1223859592,0.0,0.0,0.0,0.0,0.0,61.2439079,173.051
123sjw,4.0,6.0,0.0,444.0,3312.48462,2319.11963,1564.976
123zzz123,0.0,0.0,0.0,0.0,0.0,33.94474,101.386
125999354WXy,1.0,3.0,0.0,349.0,0.0,722.8374,529.804
13011149980,1.0,1.0,1.0,134.0,64.60058000000001,563.2593,426.361
13142zr,2.0,0.0,0.0,200.0,0.0,1242.44019,1262.32
1314xiaoyi,0.0,0.0,0.0,37.0,0.0,21.3547745,118.144
13242192117,0.0,0.0,0.0,17.0,2991.77271,1222.62915,1048.191
13252692999,0.0,0.0,0.0,0.0,0.0,33.82802,100.873
13277282987,2.0,0.0,0.0,220.0,6102.7373,2024.02026,1193.535
13811512323,0.0,0.0,0.0,54.0,0.0,495.401459,461.764
1390798127,0.0,0.0,0.0,0.0,0.0,0.0,172.959
13clock,0.0,0.0,0.0,0.0,457.128052,446.15332,394.81
1403882199,1.0,0.0,0.0,99.0,1714.31287,2163.43066,1456.815
1410949398,1.0,0.0,0.0,232.0,2199.075,1749.89136,908.565
1453951393,0.0,0.0,0.0,51.0,0.0,680.8568,480.809
15004437879,0.0,0.0,0.0,0.0,0.0,381.281219,267.486
1513699377,1.0,0.0,0.0,294.0,0.0,347.453979,508.687
15202301505,0.0,0.0,0.0,0.0,0.0,1.77428222,103.349
15228699955,0.0,0.0,0.0,0.0,0.0,123.639748,190.027
1538769621,0.0,0.0,0.0,0.0,0.0,214.295837,255.546
1564567461523,3.0,2.0,1.0,266.0,0.0,2918.97949,1897.385
15765218989,0.0,0.0,0.0,0.0,843.854858,1869.456,716.487
158QWAS,0.0,0.0,0.0,0.0,2249.762,2505.1572300000007,1316.219
15932711321,0.0,0.0,0.0,49.0,0.0,499.206177,408.101
1600933424,1.0,0.0,0.0,92.0,4576.82666,1496.90076,924.785
170cm70kg20cm,0.0,0.0,0.0,0.0,0.0,90.6431351,104.883
1755406119,1.0,0.0,0.0,121.0,765.2739,3376.39526,1332.631
176760044,0.0,0.0,0.0,0.0,0.0,75.26632,98.892
17ay_DongBei,1.0,0.0,0.0,143.0,748.0427,684.3732,357.19199999999995
1801083930,2.0,0.0,0.0,214.0,0.0,1625.01355,1422.553
1809434956,0.0,0.0,0.0,0.0,0.0,629.1057,909.882
1822201036,0.0,1.0,0.0,114.0,0.0,59.55519,160.94899999999996
18262372288,1.0,0.0,0.0,100.0,0.0,571.5517580000002,242.88
18358243010,0.0,0.0,0.0,62.0,0.0,57.5412941,143.274
185187979,1.0,1.0,0.0,109.0,213.766525,4261.424,1327.62
185751855,1.0,0.0,0.0,100.0,0.0,217.652161,240.519
18621971336,6.0,3.0,0.0,585.0,1937.6737100000007,3748.78442,1787.777
18825561520,1.0,1.0,2.0,413.0,2854.94751,2102.364,1786.089
18_MilkyWay,0.0,0.0,0.0,0.0,1018.90009,4004.52686,1495.689
18_Tommmmm,4.0,3.0,1.0,462.0,835.029053,3833.14746,1495.692
18lnches,1.0,1.0,0.0,113.0,2365.621,1557.83374,1093.617
1987ll,0.0,0.0,1.0,83.0,1959.1167,1838.76941,1233.965
1992XM,2.0,1.0,0.0,222.0,1679.28235,1673.34814,1228.799
19950410,0.0,0.0,0.0,0.0,0.0,297.790527,303.472
19950806,1.0,1.0,0.0,100.0,0.0,190.747009,211.982
19961218,3.0,0.0,1.0,324.0,692.0076,3366.63354,1647.525
19970603wzl,0.0,0.0,0.0,0.0,0.0,0.0,164.81099999999995
19CENT,0.0,0.0,0.0,57.0,0.0,10.0721645,79.378
1Aurea,0.0,0.0,0.0,0.0,0.0,391.624725,468.414
1Cather-ine0,0.0,0.0,0.0,0.0,41.61239000000001,449.51828,292.01
1Delevan,0.0,0.5,0.0,27.0,1415.421875,965.537993,594.9664999999999
1YANSHENG,0.0,0.0,0.0,0.0,0.0,50.4059944,161.553
1chubin,0.0,0.0,0.0,29.0,3133.16064,5254.62744,1250.261
1ds3a54d56sa1d3,0.0,5.0,0.0,205.0,0.0,889.6102,484.528
1hsq,2.0,1.0,0.0,232.0,0.0,440.168945,525.122
1oppredoverda1,1.0,0.0,0.0,100.0,0.0,147.92481999999995,197.077
1oveyuting,0.0,0.0,0.0,0.0,0.0,381.823273,186.946
1s5tian,1.0,3.0,0.0,80.0,4439.92871,1525.64734,1146.29
1st-First_Blood,0.0,0.0,0.0,0.0,0.0,54.61384,122.872
1stBin,0.0,0.0,1.0,66.0,0.0,385.144928,407.264
20081208,1.0,0.0,0.0,89.0,2378.331,1909.66113,938.489
201314YZF,0.0,0.0,0.0,0.0,0.0,125.832771,113.565
2017yanglong,1.0,0.0,0.0,118.0,3370.16333,3000.26782,1370.2520000000004
20Twometer,0.0,0.0,0.0,46.0,0.0,22.47059,82.814
225654,2.0,2.0,1.0,250.0,0.0,683.6529,512.216
24_Sakula,1.0,1.0,1.0,116.0,4687.181,4356.4079999999985,1786.46
2577178849,0.0,0.0,0.0,94.0,0.0,512.3798,478.338
25_ban,0.0,0.0,0.0,109.0,5136.41846,3179.662000000001,1275.562
2651175847,0.0,0.0,0.0,0.0,0.0,2264.406,881.3560000000001
270334288YWR,0.0,0.0,0.0,40.0,0.0,33.7604141,124.928
289532744,0.0,0.0,0.0,0.0,0.0,0.0,142.548
2991660903,0.0,0.0,1.0,0.0,0.0,217.05127,156.842
2GADC,0.0,0.0,0.0,11.0,1860.41138,1748.49841,944.418
2RnB2,1.0,1.0,0.0,99.0,0.0,1428.19312,1192.571
2tap-asan,2.0,0.0,0.0,268.0,2459.427,2853.81665,1378.6170000000006
3-3-3-3,0.0,0.0,0.0,0.0,1541.51782,706.0213,353.529
300aima,0.0,0.0,0.0,40.0,0.0,235.874847,351.11400000000015
3220975802,0.0,0.0,0.0,0.0,0.0,95.08493,363.907
33GamingRush,0.0,0.0,0.0,0.0,0.0,0.0,191.73
35xi,0.0,1.0,0.0,175.0,0.0,56.6426468,156.389
360673593,0.0,0.0,0.0,31.0,0.0,62.92978000000001,171.764
36qx,0.0,0.0,0.0,0.0,0.0,63.10856629999999,89.743
371027612,0.0,0.0,1.0,98.0,5846.19873,1087.047,1150.4
371463138,1.0,1.0,0.0,100.0,0.0,77.82544,307.686
399416628,1.0,0.0,2.0,361.0,4246.725,1800.10107,1908.231
3G-carrepairman,0.0,0.0,1.0,50.0,1171.18372,711.825,484.736
3Lanzi,2.0,3.0,0.0,300.0,0.0,134.157,171.7
3ftdd,2.0,2.0,1.0,454.0,798.2304690000003,1461.36755,1014.323
3kills,1.0,1.0,0.0,150.0,1881.514,1551.8689,1092.122
41v01ww,0.0,0.0,0.0,8.0,0.0,152.8454,210.674
420god,0.0,0.0,0.0,56.0,2148.4043,1691.38672,1769.7179999999994
457srq,0.0,0.0,0.0,24.0,5134.75342,2365.83447,1671.108
4674657456456,1.0,0.0,1.0,177.0,3281.606,2421.92,1495.785
4AM-Sun5Kong,0.0,0.0,0.0,0.0,0.0,489.6113,343.408
4runnn,0.0,0.0,1.0,34.0,2492.33813,2754.42,1140.8239999999996
4wtwet,0.0,0.0,0.0,90.0,0.0,176.945679,164.58900000000003
51ipw,0.0,0.0,0.0,76.0,0.0,245.72961400000003,267.641
54SB-,0.0,0.0,1.0,0.0,0.0,1069.27515,533.428
55598,0.0,0.0,0.0,0.0,0.0,106.1453,171.49900000000005
55kaifaker,0.0,0.0,0.0,0.0,0.0,500.450775,268.541
57game-GODV,3.0,3.0,0.0,389.0,0.0,634.2953,494.259
588552258,0.0,0.0,0.0,0.0,0.0,794.5307,391.99300000000005
5896245,0.0,1.0,0.0,31.0,0.0,312.411377,389.226
598095833,0.0,0.0,0.0,0.0,0.0,30.65792,163.476
5T2J0,0.0,0.0,0.0,122.0,5781.68359,1064.85339,1212.312
5diunilaomu,0.0,0.0,1.0,59.0,0.0,1795.5888699999994,761.888
5szhennanren,1.0,1.0,0.0,105.0,926.9503,3360.06226,1682.18
6221ms,8.0,6.0,0.0,691.0,5135.02734,2301.536,1507.122
626061,2.0,2.0,0.0,199.0,0.0,473.76532,417.992
6516545646456,0.0,3.0,0.0,327.0,0.0,3216.0625,1090.884
6666Play,0.0,0.0,0.0,44.0,4904.18359,996.006958,893.658
6666boy,2.0,2.0,0.0,245.0,0.0,1202.95776,664.82
666711,0.0,0.0,0.0,79.0,0.0,86.70621,185.001
6677F,0.0,0.0,1.0,96.0,0.0,2671.9640000000004,1138.601
703574290,0.0,0.0,0.0,135.0,6786.378000000002,3759.03271,1415.7979999999998
745820,0.0,0.0,0.0,27.0,0.0,65.31883,115.341
777zzh,1.0,0.0,0.0,100.0,0.0,2032.57031,1100.847
79qi,0.0,0.0,0.0,0.0,0.0,249.396851,162.15
7c-Vhail,0.0,0.0,0.0,0.0,0.0,104.36293,124.047
7ccccccb,4.0,0.0,0.0,398.0,0.0,3109.82227,1710.06
7cql,0.0,0.0,0.0,112.0,0.0,504.510834,334.657
840309560,0.0,0.0,0.0,0.0,0.0,635.78894,460.526
848257355,0.0,0.0,0.0,2.0,2868.89868,744.911865,725.5260000000003
8714hero,1.0,0.0,0.0,88.0,6243.949000000001,1920.69409,1815.859
879251654,0.0,0.0,0.0,38.0,0.0,58.18374,145.825
88topKing,3.0,3.0,0.0,637.0,4213.44434,3463.09668,1804.428
90344-zhilu,0.0,0.0,0.0,75.0,0.0,69.26669,116.849
9229,0.0,0.0,0.0,39.0,8513.009,2149.209,1480.506
928727732,1.0,1.0,0.0,35.0,4951.314,83.95845,291.124
939015643,0.0,0.0,0.0,0.0,0.0,3059.3103,1209.6760000000004
94xuebing,0.0,1.0,0.0,80.0,0.0,700.831238,728.743
95zz-treeA,0.0,0.0,0.0,91.0,0.0,2466.443,1022.693
96744735264,0.0,0.0,0.0,27.0,0.0,43.82983400000001,120.785
970607YG,1.0,0.0,0.0,127.0,0.0,239.422485,243.586
987593196,1.5,0.5,0.5,101.0,2124.419,622.8046439,594.733
98Krios,1.0,0.0,0.0,89.0,1649.59839,5089.525,1463.489
98k98k98k777,1.0,0.0,1.0,88.0,889.5901,2733.55957,1496.439
9BOY,5.0,2.0,1.0,344.0,3274.847410000001,3947.65552,1509.037
9dixue,1.0,0.0,0.0,163.0,784.3322,2290.35669,762.318
A-007-BCCCC,4.0,2.0,0.0,428.0,3536.22314,2510.89722,1644.917
A-NaturalCrystal,0.0,0.0,1.0,29.0,3805.385,2451.97754,1141.802
A-S-X-ZZs11011,0.0,0.0,0.0,70.0,0.0,41.982563,150.612
A-ZSZ,0.0,0.0,0.0,0.0,1139.97693,56.4195557,711.9169999999997
A-guangjie,1.0,1.0,0.0,185.0,3757.67065,280.298859,452.55800000000005
A-little-red,0.0,1.0,0.0,99.0,0.0,2264.34131,804.648
A-xinwababa,0.0,0.0,0.0,0.0,0.0,4442.7170000000015,1379.954
A1EX_K1NG,1.0,0.0,0.0,189.0,1515.47388,1647.5847199999994,858.512
A3DAM,0.0,0.0,0.0,0.0,0.0,0.0,754.318
AAAAwwang,0.0,0.0,0.0,72.0,2041.33752,1099.21973,838.4889999999997
AAAHuang1,0.0,0.0,0.0,73.0,0.0,662.661865,496.137
AAAlaosao,0.0,0.0,0.0,50.0,5514.368,1854.49219,1076.469
AAmajun,0.0,0.0,0.0,0.0,1203.11829,820.693665,514.799
ABCD345,0.0,0.0,1.0,0.0,0.0,261.891357,288.47
ABCabccc,1.0,1.0,1.0,336.0,3491.96655,2629.03882,1250.796
ABCzhao,0.0,0.0,0.0,0.0,0.0,148.170242,160.56799999999996
AB_2King,0.0,0.0,0.0,75.0,7049.74756,1387.7907699999994,1146.945
ACE-mlni14,0.0,0.0,0.0,67.0,0.0,270.0236,216.729
ACE1933,2.0,2.0,0.0,125.0,0.0,922.7936,427.111
ACharmingWretch,0.0,0.0,0.0,55.0,0.0,2164.27686,651.475
AChristen22,7.0,6.0,3.0,881.0,1586.12378,3448.8552200000013,1879.355
AHHHHHHHA,4.0,6.0,0.0,310.0,1558.98877,999.342,1005.764
AIRcourier,0.0,0.0,0.0,0.0,547.735046,1015.93628,1413.828
AIXIAO998,0.0,0.0,0.0,39.0,0.0,42.60725,112.105
AK089,0.0,0.0,0.0,34.0,0.0,77.14825440000001,130.939
AK47--SaKuLa,0.0,0.0,0.0,74.0,0.0,206.548874,204.871
AK47ppa,1.0,0.0,0.0,118.0,0.0,34.7444458,117.383
AKAPaillon,1.0,1.0,1.0,298.0,0.0,590.3464,489.654
AKM49,9.0,4.0,0.0,853.0,1689.2514600000006,2056.53467,1820.576
AK_ciLong,1.0,1.0,0.0,39.0,0.0,1346.75293,491.662
AKnibuxin,0.0,0.0,0.0,27.0,0.0,130.847961,143.951
ALTL7777,1.0,1.0,1.0,159.0,1135.51123,1471.58521,770.423
AManBABA,1.0,0.0,0.0,90.0,0.0,1159.74683,771.9860000000001
AN-NI-MI-MI,0.0,0.0,0.0,0.0,0.0,553.1283,487.503
ANALMUCH,0.0,0.0,0.0,5.0,1288.94482,2561.21558,1018.811
AND1-L,0.0,0.0,3.0,81.0,7188.071290000001,2222.72485,1756.091
ANiu_,0.0,0.0,0.0,0.0,0.0,207.783325,156.131
AO-aoyun,1.0,3.0,0.0,288.0,5059.45654,2831.47778,1517.314
AOjiaowangzi,0.0,0.0,0.0,87.0,5774.6,2813.16943,1408.77
APLUSxixi,1.0,2.0,0.0,162.0,0.0,4053.60718,1287.767
ARGtyrone,0.0,0.0,0.0,20.0,7351.14,1475.83093,1458.444
AR_TC,1.0,1.0,0.0,165.0,1586.4491,4141.623,1092.505
ASD1136908321,0.0,0.0,0.0,0.0,0.0,22.9537029,104.251
ASDX123,0.0,0.0,0.0,97.0,0.0,1175.61157,1097.975
ASEQWE,0.0,0.0,0.0,75.0,1776.08655,2347.19556,1477.8270000000002
ASFDSDFGDCV,0.0,0.0,1.0,0.0,9.556131,535.8703,191.862
ATM_AoTian,8.0,4.0,0.0,845.0,0.0,3423.548,1515.064
AUYdesnima,2.0,2.0,0.0,127.0,0.0,3382.57959,1523.338
AU_Revori,2.0,2.0,1.0,68.0,2485.627,3555.275,1865.463
AVGaming3,0.0,0.0,0.0,30.0,0.0,287.6813,284.3540000000001
AVOCADO-z,0.0,0.0,0.0,0.0,0.0,177.438492,333.514
AWJDOOJO,0.0,0.0,0.0,0.0,0.0,258.832367,297.157
AWM---666,1.0,0.0,2.0,188.0,674.12677,1545.14371925,836.824
AXK987,0.0,0.0,0.0,0.0,0.0,238.97772200000003,171.55700000000004
AYESHUYUNi,0.0,0.0,0.0,0.0,0.0,108.67244,177.438
AYibinDing,0.0,0.0,0.0,21.0,0.0,340.4182,280.981
AYy_Yb,0.0,0.0,0.0,0.0,0.0,18.2456379,117.986
A_Huo-_NiuBi666,0.0,1.0,0.0,119.0,0.0,375.834717,250.213
A_Nan-NiuBI666,0.0,0.0,0.0,26.0,0.0,320.5166,202.201
A_scard,0.0,2.0,0.0,100.0,0.0,104.98941,204.758
Aacraz,0.0,0.0,0.0,146.0,1932.48657,1433.7902800000006,998.647
Aang888,0.0,0.0,0.0,0.0,0.0,206.951233,224.499
AbbyChuppie,0.0,0.0,0.0,0.0,0.0,27.14524,228.398
Abdurrezzak,0.0,0.0,0.0,51.0,0.0,59.2117043,160.514
Abelark,2.0,3.0,0.0,274.0,438.56778,1591.34021,1492.432
Absorbed13,0.0,0.0,0.0,2.0,931.1791,486.217621,389.261
AcESDA,0.0,0.0,1.0,47.0,0.0,2857.347410000001,1388.433
Acechen7,0.0,0.0,0.0,0.0,0.0,490.352722,220.584
AceiHQJ,4.0,0.0,0.0,422.0,558.7954,3071.57568,1499.554
Aciear007,1.0,0.0,0.0,197.0,0.0,797.108337,465.945
Acmecondor,1.0,1.0,1.0,171.0,1949.25159,3873.18286,1704.394
Acolasia-Jack,0.0,0.0,0.0,0.0,0.0,319.473267,341.219
AdamRRR,2.0,1.0,0.0,163.0,0.0,459.6068,353.157
AdanaLee,0.0,0.0,0.0,0.0,0.0,17.045707699999998,113.189
AdenMatthew,0.0,1.0,1.0,122.0,0.0,3061.92285,1488.188
Adugen,0.0,0.0,0.0,35.0,4809.71729,1423.6231699999994,1305.46
AeZycc-66,1.0,0.0,0.0,150.0,0.0,473.3862,289.784
Aeryanchang,0.0,0.0,0.0,0.0,0.0,157.319946,478.12
Aesm-s,1.0,1.0,0.0,44.0,0.0,1394.97388,742.2739999999999
AgChuncccc,0.0,0.0,0.0,6.0,3372.6062,2887.97437,1482.911
AgentWjx,2.0,1.0,0.0,116.0,3076.45,1908.509,1225.182
Agonisssss,3.0,2.0,1.0,299.0,4.36190653,4544.2573200000015,935.805
Agshark,0.0,0.0,0.0,3.0,2126.853,1659.249,1008.984
Aguoqing666,0.0,0.0,0.0,0.0,0.0,118.986916,159.118
Ah-lin-brother,13.0,7.0,2.0,1414.0,0.0,3843.939,1756.2279999999994
AhgII,1.0,1.0,0.0,136.0,0.0,1369.63354,880.803
AhnDoY0ng,2.0,1.0,0.0,234.0,4341.582,2192.16235,1502.486
AiZepher,0.0,0.0,0.0,0.0,0.0,400.6773,253.228
Aigaoleng,0.0,1.0,0.0,48.0,2873.49683,770.330444,870.073
Aillen0816,0.0,0.0,0.0,0.0,0.0,36.9969978,118.084
Aims_et,0.0,0.0,0.0,19.0,1663.12891,589.9109,446.565
AisinGioro-1,1.0,1.0,0.0,100.0,0.0,651.3797,589.308
Ak4banE,0.0,0.0,0.0,4.0,3995.24072,4116.419,1411.996
Aka-pg,0.0,0.0,0.0,0.0,0.0,201.311249,297.36
Aklsk,4.0,2.0,2.0,336.0,1368.13916,6095.499510000002,2013.269
Aler55,1.0,0.0,0.0,155.0,0.0,263.0426,206.556
AlexAndronache,0.0,0.0,0.0,0.0,0.0,2596.45313,1439.696
Alferov----,0.0,0.0,1.0,18.0,3395.66748,2379.58179,1350.339
Alice-kk,3.0,2.0,0.0,251.0,488.422668,3768.395,1338.729
AliceHt,0.0,0.0,0.0,0.0,0.0,1202.083,667.957
AliceLqj,0.0,1.0,0.0,184.0,0.0,1196.57776,667.954
AlincHao,2.0,2.0,1.0,56.0,1488.9425,1649.15576,947.331
AllHailME-,2.0,0.0,0.0,91.0,7205.6219999999985,2555.6084,1595.26
AllSuraker,1.0,0.0,0.0,85.0,5524.935,1567.581,1171.025
AllenYJ3615,0.0,0.0,0.0,0.0,0.0,346.238983,873.2410000000001
Allipaop,0.0,0.0,0.0,11.0,0.0,251.769333,438.705
Allison-wsy,0.0,0.0,0.0,0.0,882.382,2823.28149,1165.856
Allure_MKlovecc,7.0,3.0,0.0,808.0,667.1811,3326.176,1842.825
Alone0808,3.0,2.0,0.0,373.0,3377.68555,2416.2,1560.576
AlonzoK79,0.0,0.0,0.0,29.0,0.0,604.72,555.097
Alxe44-uh,0.0,0.0,0.0,0.0,0.0,88.5286942,157.534
Am_JuRan,0.0,0.0,0.0,0.0,888.9756470000003,13.079921699999998,134.964
Amaris-99,0.0,0.0,0.0,0.0,0.0,370.667145,406.783
Amour-xiaoA,0.0,0.0,0.0,113.0,5868.94141,4120.74365,1853.583
An-mi,0.0,0.0,0.0,15.0,1302.00366,737.966858,655.418
AnAn9,0.0,0.0,0.0,3.0,800.4618,2108.99756,1292.506
AnShan-Hero,3.0,2.0,0.0,131.0,0.0,1787.65015,938.315
AnYxzhY,0.0,1.0,0.0,163.0,0.0,2568.85327,739.169
Ana-No1,4.0,2.0,0.0,295.0,0.0,902.3407,687.1510000000002
AndSanYe,0.0,0.0,1.0,107.0,3404.133,3051.48,1077.608
Andejiafei,0.0,1.0,0.0,84.0,0.0,1481.04016,744.6610000000003
AndreasJohnsen,0.0,0.0,0.0,0.0,0.0,674.1278,842.326
AndroLore,4.0,2.0,1.0,403.0,3159.368,2187.20337,1251.652
Aneveryh,0.0,0.0,1.0,0.0,0.0,1630.50671,638.351
Anfu666,0.0,0.0,0.0,90.0,3041.077,2275.73682,1467.832
Angbai999,3.0,1.0,0.0,286.0,5103.537,1449.99011,1255.146
Angelboby,0.0,1.0,0.0,100.0,0.0,553.297241,223.337
Angell_V,0.0,0.0,0.0,0.0,960.8378,1666.01953,637.518
Angle-syy,3.0,2.0,0.0,171.0,1362.31042,2104.02441,1884.172
AngleTears,0.0,0.0,0.0,96.0,1754.015,2418.55884,1345.908
Anglelalalala,1.0,1.0,1.0,106.0,137.977829,3897.89844,1768.6470000000006
AnhTriDz,1.0,1.0,2.0,221.0,0.0,175.20166,294.186
Annada,0.0,0.0,1.0,155.0,1324.9469,879.756958,1067.399
AnoxiaWen,1.0,0.0,0.0,286.0,4185.6635700000015,2555.84033,2025.908
Ans0414,0.0,0.0,0.0,0.0,1.73524976,1009.48212,177.954
Anshen666,0.0,0.0,0.0,230.0,4136.84131,1576.40735,1467.839
Aperson_hy,0.0,0.0,1.0,53.0,0.0,424.180267,289.689
Apologize_DD,1.0,1.0,0.0,100.0,0.0,551.8406,370.607
Aragakiyui_o,5.0,0.0,0.0,362.0,1945.56958,3651.229,1787.2579999999994
Arbiter_DPP,2.0,2.0,0.0,154.0,0.0,209.5132,304.225
Ares889,3.0,3.0,0.0,175.0,0.0,3393.25146,1531.264
Areyowsure,1.0,0.0,0.0,100.0,1.29346466,1680.80859,1648.456
Arhibald_,0.0,0.0,0.0,84.0,5918.524,1142.0476099999996,758.315
Ariesllll,0.0,0.0,1.0,9.0,1092.213,1903.97375,986.388
ArtK,7.0,6.0,5.0,642.0,791.6393,3134.1228,1589.088
Arutursmesk,0.0,1.0,0.0,100.0,0.0,225.8663,238.773
Arvin-yeye,0.0,0.0,0.0,0.0,0.0,4891.62646,1827.309
Ashadow--,1.0,3.0,0.0,457.0,0.0,370.546783,499.664
Ashlae,0.0,0.0,0.0,0.0,0.0,769.677551,561.3290000000002
Ashuping4526,0.0,0.0,0.0,115.0,0.0,930.794861,651.8340000000002
Asike,2.0,1.0,0.0,253.0,0.0,427.200562,287.883
Askaerl,0.0,0.0,0.0,30.0,0.0,183.387573,260.175
AssCafeteria,0.0,0.0,0.0,0.0,277.5719,769.0645,417.354
Astroboy3,2.0,1.0,0.0,252.0,0.0,336.9005,253.642
Atao1010,0.0,0.0,0.0,0.0,0.0,28.88595,106.552
Atonement-r,0.0,0.0,0.0,107.0,0.0,518.015442,295.809
Attacker_Kaisyn,5.0,0.0,1.0,565.0,0.0,4394.285,1860.477
AubreyNNN,0.0,0.0,0.0,0.0,0.0,30.560091,98.336
Auin66,0.0,0.0,0.0,0.0,1158.25928,5112.15,1511.582
Auin96,0.0,1.0,2.0,285.0,1791.5693399999998,4846.040529999998,1541.233
Austinvalley,4.0,4.0,0.0,365.0,873.5814,2068.53027,1343.705
Autism_Monster,0.0,1.0,0.0,220.0,0.0,674.8181,604.637
AutismanMM,2.0,0.0,2.0,69.0,3436.12,2228.84863,1529.0320000000006
Autismcs,0.0,1.0,0.0,100.0,0.0,150.181351,191.079
AvVX123456,9.0,9.0,0.0,1093.0,3089.192,2987.11621,1884.314
AwQQaaa,0.0,0.0,0.0,0.0,0.0,439.0996,310.406
Ax666V587,0.0,0.0,1.0,67.0,3626.79224,2109.391,1513.733
AxJLQX,1.0,0.0,0.0,159.0,0.0,1076.82019,625.6469999999998
AxiaoqiG,2.0,1.0,1.0,87.0,3902.1438,1291.49573,1106.645
Axtt,0.0,0.0,0.0,60.0,0.0,798.9088,470.201
AyanGG-66,0.0,0.0,0.0,0.0,0.0,114.944443,196.786
Azazell666,1.0,0.0,0.0,16.0,0.0,115.834816,169.668
Azrael_LJF,2.0,1.0,0.0,186.0,0.0,752.511658,546.83
Azrael_he,0.0,0.0,0.0,0.0,3516.17065,3879.33618,1252.707
Azsb666,0.0,0.0,0.0,95.0,0.0,541.9133,470.561
AzupJ,0.0,0.0,1.0,135.0,0.0,92.09106,132.727
Azure_yy,0.0,0.0,0.0,0.0,0.0,833.6046,661.365
B1aziken,0.0,0.0,0.0,12.0,0.0,56.0272,103.572
BABY-Cjl-gump,3.0,2.0,0.0,379.0,0.0,2052.5127,693.087
BAR_saolei_2tap,0.0,0.0,0.0,87.0,0.0,522.548,1144.442
BB-god1,0.0,0.0,2.0,99.0,0.0,2559.50879,1167.558
BBBBBB-8,2.0,1.0,0.0,180.0,0.0,435.031616,642.999
BBBoooV,0.0,0.0,0.0,0.0,6588.399,1182.20215,1076.465
BBCCai,0.0,0.0,0.0,30.0,0.0,121.840027,144.86700000000005
BBOQ,0.0,0.0,0.0,67.0,0.0,24.61585,108.223
BBQjuesha,1.0,1.0,0.0,194.0,4731.34766,2400.65869,1649.3429999999994
BBangisgood,0.0,0.0,0.0,19.0,1783.28125,1708.8276399999993,932.527
BBkun,2.0,1.0,0.0,198.0,0.0,2232.24951,1224.561
BC_XM,2.0,2.0,0.0,281.0,526.5323,4011.535,1627.033
BENGKAJIEJIE,0.0,0.0,0.0,0.0,0.0,146.607544,182.344
BETTERIN,0.0,0.0,0.0,0.0,0.0,50.80967,124.336
BEYONDANDYU,1.0,0.0,0.0,85.0,1541.34949,3242.74219,1642.955
BHVlll,1.0,1.0,2.0,146.0,67.80178000000001,4145.334,1761.401
BIBIGOUSOP,0.0,0.0,0.0,30.0,0.0,631.007,521.005
BIGGUNYCY,0.0,0.0,0.0,0.0,0.0,99.9124,154.981
BIGPAPI1,0.0,0.0,1.0,87.0,6411.816999999999,1515.6187699999994,1022.15
BINBIIN,1.0,1.0,0.0,343.0,3448.69873,2746.86157,1706.274
BISUOLUOER,0.0,0.0,0.0,4.0,4216.045,902.5957,1157.62
BLANKBANANAS,0.0,0.0,0.0,0.0,0.0,780.803,388.625
BLASE-MAN,0.0,0.0,0.0,61.0,0.0,1767.58215,1138.758
