,Unnamed: 0,date,game_size,match_id,match_mode,party_size,player_assists,player_dbno,player_dist_ride,player_dist_walk,player_dmg,player_kills,player_name,player_survive_time,team_id,team_placement
8492,1436095,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,199.98613,1196.50757,0,0,nicounimabi,780.27,21,20
8493,1436096,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,0.0,1117.72949,0,0,memememmem,648.04,21,20
8494,1436097,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,0.0,265.9833,0,0,TiniShop021,167.188,24,16
8495,1436098,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,2,1679.73315,1203.22229,415,3,zengxiangping,934.829,24,16
8496,1436099,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,1284.1908,1857.9284699999998,75,1,Nostalgia999,935.0,24,16
8497,1436100,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,1,893.6298,1817.9392100000002,8,1,CuTo4,923.175,24,16
8498,1436101,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,0.0,3549.4262700000004,126,1,GY-orange,1410.8670000000006,25,10
8499,1436102,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,1,0.0,302.4195,58,1,NNExpress,323.107,26,25
8500,1436103,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,0.0,855.1258539999999,135,0,luolinizaiganma,497.50300000000004,26,25
8501,1436104,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,1,0,0.0,170.721146,41,0,Echofv,325.672,26,25
8502,1436105,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,1,1,137.977829,3897.89844,106,1,Anglelalalala,1768.6470000000006,29,3
8503,1436106,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,1,138.390274,3919.8379999999997,218,1,readygogogo123,1768.652,29,3
8504,1436107,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,0.0,2369.689,23,0,meijiule,1525.773,7,7
8505,1436108,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,0.0,2839.43677,66,0,quanwang2017,1532.306,7,7
8506,1436109,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,0.0,107.53373,0,0,Raitton,183.822,10,30
8507,1436110,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,2,0.0,2532.24683,193,2,MercenaryV,919.82,13,17
8508,1436111,2018-01-10T10:30:32+0000,30,2U4GBNA0YmlihLustHV1l1oQkQFB8uHbxkGZa_uigOVkTTSQeiUxPd8JsZang_Zu,tpp,4,0,0,1609.47229,792.30304,0,0,yaole19901,1169.386,30,13
8601,1456226,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,1439.26,0,0,rourou127,667.18,1,17
8602,1456227,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,2,0.0,1143.60437,200,2,MirsY,667.175,1,17
8603,1456228,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,0,0.0,1100.0769,0,0,Mrhu206,667.185,1,17
8604,1456229,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,2,2,2171.24829,2751.241,533,2,Victorv1,1594.374,4,7
8605,1456230,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,1,1184.1815199999999,1069.01831,115,1,Later-ooon,807.24,4,7
8606,1456231,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,25.2050724,59,0,Goodjiaming,151.966,4,7
8607,1456232,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,3,1593.16406,3048.89136,386,5,linrx000,1593.442,4,7
8608,1456233,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,1969.611,3145.85815,122,1,huaheshang97,1106.899,5,14
8609,1456234,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,2728.1044899999997,1556.02161,34,0,EigNick,839.1289999999997,5,14
8610,1456235,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,3447.6306200000013,2166.0275899999997,127,0,lq7512,1084.924,5,14
8611,1456236,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,339.0445,60,0,zhanxinyu123,339.18199999999996,5,14
8612,1456237,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,180.139252,0,0,wenhuan133,206.042,6,23
8613,1456238,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,294.11975099999995,18,0,redgodspeed,206.03900000000002,6,23
8614,1456239,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,0,0.0,241.66597000000002,41,0,When_Headsome,191.298,6,23
8615,1456240,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,2,0.0,156.922791,201,2,ljqgege,206.045,6,23
8616,1456241,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,1,6879.635,2668.93,201,1,ZX-9418,1705.06,7,3
8617,1456242,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,2,6675.99854,3528.0656700000004,502,3,zz-121513,1779.761,7,3
8618,1456243,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,6991.5683599999975,2761.413,136,1,hjjyuoni,1697.8929999999998,7,3
8619,1456244,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,2,0.0,574.1619999999998,125,2,Carcashes,381.147,7,3
8620,1456245,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,3,3,1467.4292,3190.06958,449,3,lisonZQ,1331.4589999999996,8,4
8621,1456246,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,3,652.722839,5532.895,427,5,SHAOZHAN65143430,1754.6889999999999,8,4
8622,1456247,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,193.96791100000002,0,0,shuo96,211.487,8,4
8623,1456248,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,2,674.385254,3750.5122100000003,206,2,geezyyy,1787.777,9,1
8624,1456249,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,2,1,540.8777,4110.77,381,4,azreso,1787.777,9,1
8625,1456250,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,2,2,1234.183,3869.768,196,1,urpapainpajamas,1787.777,9,1
8626,1456251,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,3,1937.6737100000007,3748.7844200000004,585,6,18621971336,1787.777,9,1
8627,1456252,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,3152.08569,2357.126,0,0,bilibili-kl,1123.825,10,13
8628,1456253,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,34.257946000000004,0,0,davidliu6781915,100.279,10,13
8629,1456254,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,70.8556747,0,0,batterNO1,141.078,10,13
8630,1456255,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,97.1214142,0,0,Ferryman-s,126.723,13,24
8631,1456256,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,36.55153660000001,0,0,zengds6666,122.90100000000001,13,24
8632,1456257,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,346.238983,0,0,AllenYJ3615,873.2410000000001,13,24
8633,1456258,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,128.913254,0,0,RULLERFANG,1176.238,13,24
8634,1456259,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,1,4213.0463899999995,1633.71155,353,2,Blake515,1787.635,15,2
8635,1456260,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,2,2,4162.516,1984.26563,363,3,Wenjan,1787.638,15,2
8636,1456261,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,2,0,3010.67261,1094.53589,19,0,Hsp-cs,1103.611,15,2
8637,1456262,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,0,0.0,611.386,131,1,Zhhha,370.18300000000005,17,18
8638,1456263,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,0.0,470.44485499999996,189,1,ZPPPP,514.73,17,18
8639,1456264,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,4,0.0,683.769043,395,2,GGGff,477.855,17,18
8640,1456265,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,530.048767,68,0,Boss_crabe,361.36300000000006,18,19
8641,1456266,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,64.73808000000001,0,0,Bin_Gege97,159.607,18,19
8642,1456267,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,390.418243,66,0,ckgyy,314.197,18,19
8643,1456268,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,158.56706200000005,0,0,Gao_Gege99,246.983,18,19
8644,1456269,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,0.0,613.9101,114,0,NiDaYe-1994,289.786,22,20
8645,1456270,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,473.3862,150,1,AeZycc-66,289.784,22,20
8646,1456271,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,0.0,453.8528,10,1,pizong888,193.78900000000002,22,20
8647,1456272,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,3,0.0,134.157,300,2,3Lanzi,171.7,22,20
8648,1456273,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,145.7217,0,0,kesidelangzi,197.05900000000003,24,22
8649,1456274,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,0.0,116.933411,100,1,xiaoheibing,165.56599999999997,24,22
8650,1456275,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,152.8454,8,0,41v01ww,210.674,24,22
8651,1456276,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,355.626343,21,0,Biastyoufarteye,201.032,24,22
8652,1456277,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,206.548874,74,0,AK47--SaKuLa,204.87099999999998,25,21
8653,1456278,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,2,0.0,199.3199,125,1,axiacidan,220.22299999999998,25,21
8654,1456279,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,249.856522,0,0,gege5522,220.21900000000002,25,21
8655,1456280,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,2,959.1454,3090.974,404,3,an_na001,1334.783,28,10
8656,1456281,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,2,1,800.605164,3174.30957,158,2,Y-wei-,1334.78,28,10
8657,1456282,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,918.938,3487.07959,99,1,manslayer2,1321.85,28,10
8658,1456283,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,5324.66064,2284.91919,243,0,DJSSL,1492.2220000000002,3,9
8659,1456284,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,1,4991.64453,1621.32178,141,0,lvshaojie,1308.229,3,9
8660,1456285,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,4281.62256,1112.63354,82,0,love8888886,1010.6669999999999,3,9
8661,1456286,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,2879.33838,1715.08948,129,0,wakaga,1237.333,19,11
8662,1456287,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,2873.49683,770.330444,48,0,Aigaoleng,870.073,19,11
8663,1456288,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,1,2582.75269,1175.565,92,0,Xin_gq,1085.434,19,11
8664,1456289,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,177.521057,0,0,Ming961006,168.717,20,24
8665,1456290,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,190.908188,76,0,Sparta075,190.762,20,24
8666,1456291,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,140.182663,0,0,mingxi1,182.863,20,24
8667,1456292,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,1253.82324,782.5325,0,0,Hsj47,539.945,21,5
8668,1456293,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,314.64025899999996,26,0,heyiting,323.31,21,5
8669,1456294,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,3,3178.94751,3136.96558,504,2,jiaomei025,1699.629,21,5
8670,1456295,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,106.046,0,0,LinN_V587,224.764,21,5
8671,1456296,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,3670.92163,1804.396,18,0,DaLe_666,1461.612,26,8
8672,1456297,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,3608.4240000000004,2496.05273,89,0,HonderEric,1567.1970000000001,26,8
8673,1456298,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,2583.97583,2420.19067,26,0,Wulifoye,1567.2,26,8
8674,1456299,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,3451.3390000000004,2553.631,27,0,BinBinBan,1567.193,26,8
8675,1456300,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,0,2492.33813,2754.42,34,0,4runnn,1140.8239999999996,27,6
8676,1456301,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,2,3383.845,2284.967,377,4,fkwdd,1181.024,27,6
8677,1456302,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,923.7301,5338.232,33,0,Brunolg,1628.602,27,6
8678,1456303,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,1,2437.79053,1567.82312,35,0,xzyLlxr,811.9689999999997,12,16
8679,1456304,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,2042.9884,1223.18176,93,0,JAJID,811.96,12,16
8680,1456305,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,1,0,2054.64258,1575.55151,75,0,immorta1--,811.9630000000003,12,16
8681,1456306,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,3,2303.11353,1631.12219,228,3,ssssssssp1,811.966,12,16
8682,1456307,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,1438.3689,104,0,aka111,818.622,23,15
8683,1456308,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,625.4165,0,0,RSRZCXJ,819.574,23,15
8684,1456309,2018-01-10T10:06:28+0000,25,2U4GBNA0YmnbQVsCYPeE8laLjk8NlkWbpTM7Y9HS5t1zpQh4Z3HhrRfXkl27q3bs,tpp,4,0,0,0.0,12.8693581,0,0,zy171717,89.007,11,25
8949,1539143,2018-01-10T10:45:39+0000,49,2U4GBNA0YmnZCrEsqoz2FdgNKQMQGgIvjhL_MydX9ovuaoBdB3Y-pjgMz4wvGBMC,tpp,2,0,0,807.091553,1283.21484,0,0,Dream-yanzhi,1148.693,2,17
8950,1539144,2018-01-10T10:45:39+0000,49,2U4GBNA0YmnZCrEsqoz2FdgNKQMQGgIvjhL_MydX9ovuaoBdB3Y-pjgMz4wvGBMC,tpp,2,0,0,313.547546,1530.27075,0,0,Dream-xiyu,1147.458,2,17
8951,1539145,2018-01-10T10:45:39+0000,49,2U4GBNA0YmnZCrEsqoz2FdgNKQMQGgIvjhL_MydX9ovuaoBdB3Y-pjgMz4wvGBMC,tpp,2,1,0,0.0,797.795959,116,0,Mr_WangDaxia,718.659,7,24
8952,1539146,2018-01-10T10:45:39+0000,49,2U4GBNA0YmnZCrEsqoz2FdgNKQMQGgIvjhL_MydX9ovuaoBdB3Y-pjgMz4wvGBMC,tpp,2,0,1,0.0,703.4162,170,3,SBZSL250,761.051,7,24
8953,1539147,2018-01-10T10:45:39+0000,49,2U4GBNA0YmnZCrEsqoz2FdgNKQMQGgIvjhL_MydX9ovuaoBdB3Y-pjgMz4wvGBMC,tpp,2,0,1,0.0,191.0597,10,0,lisen51,246.593,10,36
